window,arm,player_days,positive_days,brier_score,log_loss,average_precision,roc_auc,mean_prediction,observed_rate,calibration_intercept,calibration_slope
fixed_validation_window,raw,8690,28,0.003612646835285227,0.030367344605661692,0.01943205569839518,0.851053039548768,0.019650020032066833,0.003222094361334868,-0.35636560903572473,1.4328096221107243
fixed_validation_window,platt,8690,28,0.005493218567228704,0.03464520947440847,0.01943205569839518,0.851053039548768,0.023861193612353313,0.003222094361334868,-2.392261346618134,0.9012354025363056
fixed_validation_window,isotonic,8690,28,0.006733486042529924,0.03601556131385074,0.018228563182269165,0.8495604776198173,0.024252883482515895,0.003222094361334868,-2.6540416744410753,0.814754394947082
