window,arm,player_days,positive_days,brier_score,log_loss,average_precision,roc_auc,mean_prediction,observed_rate,calibration_intercept,calibration_slope
fixed_validation_window,A,8690,28,0.003612646835285226,0.030367344605661685,0.01943205569839518,0.851053039548768,0.019650020032066826,0.003222094361334868,-0.3563656090357231,1.4328096221107247
fixed_validation_window,B,8690,28,0.0036593329122720166,0.031193358431358488,0.01642617958677594,0.8066142758188476,0.02004454664837081,0.003222094361334868,-0.3674504174834088,1.4251036525351848
fixed_validation_window,C,8690,28,0.0036073690433042166,0.03044005007176802,0.02034339460195758,0.8550112148299633,0.019735446957317833,0.003222094361334868,0.2840651379401002,1.6185259525212987
fixed_validation_window,D,8690,28,0.0036999925211980904,0.031272274328324294,0.01663955890280348,0.8078017284032062,0.02004763281228146,0.003222094361334868,-0.373676503439218,1.4222051907706612
