index_type,relative_day,feature,observed_count,anchor_count,player_count,event_weighted_mean,median,player_equal_mean
calendar_reference,-25,session_duration_minutes_log1p,68,68,13,2.946793253989491,4.2626798770413155,2.3555659600867074
calendar_reference,-24,session_duration_minutes_log1p,68,68,13,3.051391655361591,4.2626798770413155,3.0399031475177574
calendar_reference,-23,session_duration_minutes_log1p,68,68,13,3.2517553593081505,4.2626798770413155,3.170230151687121
calendar_reference,-22,session_duration_minutes_log1p,68,68,13,2.9491628011982436,4.110873864173311,2.450397457639553
calendar_reference,-21,session_duration_minutes_log1p,68,68,13,2.889597005418628,4.394449154672439,2.575398278830545
calendar_reference,-20,session_duration_minutes_log1p,68,68,13,3.0246236779449385,4.110873864173311,2.8300913852296294
calendar_reference,-19,session_duration_minutes_log1p,68,68,13,2.68196470541144,4.110873864173311,2.2153032920592803
calendar_reference,-18,session_duration_minutes_log1p,68,68,13,2.7004366952998202,4.110873864173311,2.6179430716102017
calendar_reference,-17,session_duration_minutes_log1p,68,68,13,2.6154591460468124,4.110873864173311,2.3849316401787917
calendar_reference,-16,session_duration_minutes_log1p,68,68,13,3.173822931036002,4.394449154672439,3.4027395918081216
calendar_reference,-15,session_duration_minutes_log1p,68,68,13,2.8463124692928106,4.110873864173311,2.2097341471842813
calendar_reference,-14,session_duration_minutes_log1p,68,68,13,2.76062118249509,4.110873864173311,2.8878944717801955
calendar_reference,-13,session_duration_minutes_log1p,68,68,13,2.6841583267336055,3.8226988497143166,2.4928845939966044
calendar_reference,-12,session_duration_minutes_log1p,68,68,13,3.1113168279696626,4.110873864173311,2.4132345554377816
calendar_reference,-11,session_duration_minutes_log1p,68,68,13,2.4803835404828227,3.9318256327243257,2.507753484167733
calendar_reference,-10,session_duration_minutes_log1p,68,68,13,2.623467445760404,4.110873864173311,2.227175744641955
calendar_reference,-9,session_duration_minutes_log1p,68,68,13,2.9199001382475553,4.110873864173311,2.9182924800563486
calendar_reference,-8,session_duration_minutes_log1p,68,68,13,2.5420696166799415,4.110873864173311,2.89472164894864
calendar_reference,-7,session_duration_minutes_log1p,68,68,13,2.299339375736199,3.713572066704308,1.9331558741986272
calendar_reference,-6,session_duration_minutes_log1p,68,68,13,3.0058933008217656,4.2626798770413155,2.151266489495354
calendar_reference,-5,session_duration_minutes_log1p,68,68,13,2.371246575274962,3.713572066704308,1.5775534609794515
calendar_reference,-4,session_duration_minutes_log1p,68,68,13,2.895050463170889,4.110873864173311,2.634756125511902
calendar_reference,-3,session_duration_minutes_log1p,68,68,13,2.5629525062924015,4.110873864173311,2.681708886338616
calendar_reference,-2,session_duration_minutes_log1p,68,68,13,2.7002535647927717,3.9318256327243257,2.819212441370428
calendar_reference,-1,session_duration_minutes_log1p,68,68,13,2.6366787745156612,3.9318256327243257,3.0700315472338144
calendar_reference,0,session_duration_minutes_log1p,68,68,13,2.465187317412329,4.021349748448818,1.689560596529175
event,-28,session_duration_minutes_log1p,68,68,13,2.141860243421167,0.0,1.3870681211660807
event,-27,session_duration_minutes_log1p,68,68,13,2.125071869035598,0.0,1.056084806065073
event,-26,session_duration_minutes_log1p,68,68,13,1.8838841618286484,0.0,1.1680294711218744
event,-25,session_duration_minutes_log1p,68,68,13,2.3493389854114155,3.4339872044851463,2.062770582045129
event,-24,session_duration_minutes_log1p,68,68,13,2.3643056257800064,3.8226988497143166,1.897488914201322
event,-23,session_duration_minutes_log1p,68,68,13,1.9482802148478806,0.0,1.5361817616069402
event,-22,session_duration_minutes_log1p,68,68,13,2.2167079110131116,1.856786033352154,1.539368490424034
event,-21,session_duration_minutes_log1p,68,68,13,2.364459170810019,3.713572066704308,2.1474054508780096
event,-20,session_duration_minutes_log1p,68,68,13,2.261190221868425,1.7169936022425731,1.2790649498626605
event,-19,session_duration_minutes_log1p,68,68,13,2.119895318718345,0.0,1.4408475334224038
event,-18,session_duration_minutes_log1p,68,68,13,2.3975440374157535,3.8226988497143166,1.5301706411198785
event,-17,session_duration_minutes_log1p,68,68,13,2.6198510443301775,4.110873864173311,2.051753732165128
event,-16,session_duration_minutes_log1p,68,68,13,2.35102039404665,3.713572066704308,1.822015837711392
event,-15,session_duration_minutes_log1p,68,68,13,2.3848870348030133,3.9318256327243257,2.1413676114200593
event,-14,session_duration_minutes_log1p,68,68,13,2.4992427551919465,3.8226988497143166,1.853189343593784
event,-13,session_duration_minutes_log1p,68,68,13,2.6005511795702474,4.110873864173311,1.815141217575144
event,-12,session_duration_minutes_log1p,68,68,13,2.5006495254179484,4.110873864173311,1.4328746627853295
event,-11,session_duration_minutes_log1p,68,68,13,2.7732282173118765,4.186776870607313,1.8753312494266003
event,-10,session_duration_minutes_log1p,68,68,13,2.6029880777602337,4.110873864173311,1.9270608104285347
event,-9,session_duration_minutes_log1p,68,68,13,2.7750542901893493,4.186776870607313,2.0264764515260905
event,-8,session_duration_minutes_log1p,68,68,13,2.572963957245909,3.9318256327243257,1.7585150681273611
event,-7,session_duration_minutes_log1p,68,68,13,2.480056579564921,4.110873864173311,2.1191461184716127
event,-6,session_duration_minutes_log1p,68,68,13,2.5086251596906073,3.713572066704308,1.7897507269913657
event,-5,session_duration_minutes_log1p,68,68,13,2.406030852174224,3.8226988497143166,1.4660467619236655
event,-4,session_duration_minutes_log1p,68,68,13,2.7554560665840344,4.186776870607313,1.9850624393714946
event,-3,session_duration_minutes_log1p,68,68,13,2.6658933691047735,4.110873864173311,2.257673422692723
event,-2,session_duration_minutes_log1p,68,68,13,2.6437742247106395,4.110873864173311,2.037205596863539
event,-1,session_duration_minutes_log1p,68,68,13,2.6847480729117703,4.110873864173311,2.4913478707576333
event,0,session_duration_minutes_log1p,68,68,13,3.6121418689261335,4.2626798770413155,3.3670030582405985
reporting_reference,-28,session_duration_minutes_log1p,68,68,13,2.6015179014542973,4.110873864173311,2.0098968005456985
reporting_reference,-27,session_duration_minutes_log1p,68,68,13,2.9247008030767216,4.2626798770413155,2.2975301254332874
reporting_reference,-26,session_duration_minutes_log1p,68,68,13,2.64644016289769,4.110873864173311,2.0855805103493226
reporting_reference,-25,session_duration_minutes_log1p,68,68,13,2.959608784101829,4.110873864173311,2.2884570019536175
reporting_reference,-24,session_duration_minutes_log1p,68,68,13,2.6658800231787376,4.110873864173311,2.44988385422871
reporting_reference,-23,session_duration_minutes_log1p,68,68,13,2.2725047100345663,3.4339872044851463,1.849546394319663
reporting_reference,-22,session_duration_minutes_log1p,68,68,13,2.7230825506878937,4.110873864173311,1.8989345759620095
reporting_reference,-21,session_duration_minutes_log1p,68,68,13,2.71009692333638,4.186776870607313,2.0205769076955784
reporting_reference,-20,session_duration_minutes_log1p,68,68,13,2.6337762061781587,4.110873864173311,2.3046052786780944
reporting_reference,-19,session_duration_minutes_log1p,68,68,13,2.5262446256049977,3.9318256327243257,2.168433327927858
reporting_reference,-18,session_duration_minutes_log1p,68,68,13,2.459478598166415,4.110873864173311,1.7404579171709278
reporting_reference,-17,session_duration_minutes_log1p,68,68,13,2.8614683677283543,4.394449154672439,2.2956469576457854
reporting_reference,-16,session_duration_minutes_log1p,68,68,13,2.772128678071222,4.2626798770413155,2.50156734377384
reporting_reference,-15,session_duration_minutes_log1p,68,68,13,2.776160061214584,4.110873864173311,2.0747941771461034
reporting_reference,-14,session_duration_minutes_log1p,68,68,13,2.808913157072237,4.110873864173311,2.403373525016976
reporting_reference,-13,session_duration_minutes_log1p,68,68,13,2.416598198944131,3.713572066704308,1.7820941496181648
reporting_reference,-12,session_duration_minutes_log1p,68,68,13,2.6883752922710937,4.110873864173311,1.9582330510213677
reporting_reference,-11,session_duration_minutes_log1p,68,68,13,2.2374159867578274,3.4339872044851463,2.069682381370597
reporting_reference,-10,session_duration_minutes_log1p,68,68,13,2.526626716630897,4.110873864173311,1.8323113140525167
reporting_reference,-9,session_duration_minutes_log1p,68,68,13,2.978902104005217,4.110873864173311,2.417587604445173
reporting_reference,-8,session_duration_minutes_log1p,68,68,13,2.689309328985936,4.110873864173311,2.351546478141852
reporting_reference,-7,session_duration_minutes_log1p,68,68,13,2.6321891149240924,4.021349748448818,2.371274917232373
reporting_reference,-6,session_duration_minutes_log1p,68,68,13,2.824887121417516,4.2626798770413155,2.1320532513568176
reporting_reference,-5,session_duration_minutes_log1p,68,68,13,2.5480189119019823,3.713572066704308,1.879408087009736
reporting_reference,-4,session_duration_minutes_log1p,68,68,13,2.521296434763054,4.110873864173311,1.868221715884296
reporting_reference,-3,session_duration_minutes_log1p,68,68,13,2.5235537905297876,3.9318256327243257,2.0456287174419896
reporting_reference,-2,session_duration_minutes_log1p,68,68,13,2.4214618066884306,3.713572066704308,1.637384890482634
reporting_reference,-1,session_duration_minutes_log1p,68,68,13,2.077587310298652,0.0,1.8611667197052837
reporting_reference,0,session_duration_minutes_log1p,68,68,13,2.4960711996056433,4.110873864173311,1.7896922127710448
calendar_reference,-28,session_duration_sum_28d_log1p,68,68,13,6.525448991078115,7.438971592395862,5.607833480572447
calendar_reference,-27,session_duration_sum_28d_log1p,68,68,13,6.526906883838758,7.462214939768189,5.612699719949976
calendar_reference,-26,session_duration_sum_28d_log1p,68,68,13,6.521139288974049,7.467942332285852,5.603989214678742
calendar_reference,-25,session_duration_sum_28d_log1p,68,68,13,6.5149677700317055,7.4707897203910285,5.594401498826422
calendar_reference,-24,session_duration_sum_28d_log1p,68,68,13,6.516550692432644,7.453524106830191,5.608671294947327
calendar_reference,-23,session_duration_sum_28d_log1p,68,68,13,6.520743993846558,7.473637108496206,5.626560655406168
calendar_reference,-22,session_duration_sum_28d_log1p,68,68,13,6.52621907679264,7.487729842675186,5.6290904657725385
calendar_reference,-21,session_duration_sum_28d_log1p,68,68,13,6.521943514499106,7.482114960536247,5.628425394892266
calendar_reference,-20,session_duration_sum_28d_log1p,68,68,13,6.525600584332363,7.4707897203910285,5.64103635953963
calendar_reference,-19,session_duration_sum_28d_log1p,68,68,13,6.5862964090644205,7.470757288775511,5.992483512913936
calendar_reference,-18,session_duration_sum_28d_log1p,68,68,13,6.589623207635389,7.441902433144028,6.0397272836800004
calendar_reference,-17,session_duration_sum_28d_log1p,68,68,13,6.581909967495662,7.418176319104344,6.040186989028296
calendar_reference,-16,session_duration_sum_28d_log1p,68,68,13,6.595352226849172,7.427126438746987,6.0862586335378985
calendar_reference,-15,session_duration_sum_28d_log1p,68,68,13,6.602053252597307,7.430109741153598,6.090943782139229
calendar_reference,-14,session_duration_sum_28d_log1p,68,68,13,6.609875071951984,7.433005401243793,6.11302836532677
calendar_reference,-13,session_duration_sum_28d_log1p,68,68,13,6.605354808415809,7.43307534889858,6.1330360452287405
calendar_reference,-12,session_duration_sum_28d_log1p,68,68,13,6.6154829114296945,7.43307534889858,6.146377190340356
calendar_reference,-11,session_duration_sum_28d_log1p,68,68,13,6.613759908624311,7.435988703650405,6.149053875052766
calendar_reference,-10,session_duration_sum_28d_log1p,68,68,13,6.609423743442893,7.456454555176209,6.145353263884669
calendar_reference,-9,session_duration_sum_28d_log1p,68,68,13,6.6089953104711885,7.453524106830191,6.154089348289569
calendar_reference,-8,session_duration_sum_28d_log1p,68,68,13,6.594496783678314,7.459334747472199,6.1648931870879355
calendar_reference,-7,session_duration_sum_28d_log1p,68,68,13,6.58249736716418,7.453557675693874,6.161555068846918
calendar_reference,-6,session_duration_sum_28d_log1p,68,68,13,6.593929170669951,7.444764952037394,6.172477635647476
calendar_reference,-5,session_duration_sum_28d_log1p,68,68,13,6.5919065892036315,7.447645144333384,6.1676119105398985
calendar_reference,-4,session_duration_sum_28d_log1p,68,68,13,6.60302226367181,7.427126438746987,6.1746735228242775
calendar_reference,-3,session_duration_sum_28d_log1p,68,68,13,6.604649819788499,7.427126438746987,6.184030089668625
calendar_reference,-2,session_duration_sum_28d_log1p,68,68,13,6.604676777589945,7.4151026122493535,6.186584378594623
calendar_reference,-1,session_duration_sum_28d_log1p,68,68,13,6.60195568127989,7.396929806412883,6.192013668820568
calendar_reference,0,session_duration_sum_28d_log1p,68,68,13,6.595139130690762,7.390798521735676,6.171663661204537
event,-28,session_duration_sum_28d_log1p,68,68,13,5.034313096874369,6.716429857044181,3.8453925194706717
event,-27,session_duration_sum_28d_log1p,68,68,13,4.971759809162103,6.775349801394341,3.8231581397566834
event,-26,session_duration_sum_28d_log1p,68,68,13,5.059700519043933,6.856628715794973,3.9283079845729825
event,-25,session_duration_sum_28d_log1p,68,68,13,5.164844140365988,6.937107138602286,4.310973755049712
event,-24,session_duration_sum_28d_log1p,68,68,13,5.189832629987289,6.97156959425808,4.266971227518345
event,-23,session_duration_sum_28d_log1p,68,68,13,5.1877595733172095,6.984099084013371,4.27176783862385
event,-22,session_duration_sum_28d_log1p,68,68,13,5.236619326864186,6.973072441569236,4.363609104295191
event,-21,session_duration_sum_28d_log1p,68,68,13,5.323695959804015,7.008993402128123,4.213213409465545
event,-20,session_duration_sum_28d_log1p,68,68,13,5.411834560041965,7.015242818985135,4.246736518374694
event,-19,session_duration_sum_28d_log1p,68,68,13,5.331310062104063,7.059778131453567,4.224049652188152
event,-18,session_duration_sum_28d_log1p,68,68,13,5.316992162628854,7.0825485693553,4.219188599240537
event,-17,session_duration_sum_28d_log1p,68,68,13,5.412458773997521,7.131410888003719,4.2666817308601415
event,-16,session_duration_sum_28d_log1p,68,68,13,5.489385962230838,7.1068885760811416,4.437080611671292
event,-15,session_duration_sum_28d_log1p,68,68,13,5.596095299245613,7.115285079022452,4.522400449366352
event,-14,session_duration_sum_28d_log1p,68,68,13,5.635670026812176,7.131187067199868,4.565484159351234
event,-13,session_duration_sum_28d_log1p,68,68,13,5.668671446746217,7.154633972289783,4.596912357555901
event,-12,session_duration_sum_28d_log1p,68,68,13,5.756357504742589,7.199806611521135,4.631929397049883
event,-11,session_duration_sum_28d_log1p,68,68,13,5.791719936766921,7.226400973246106,4.659191069864214
event,-10,session_duration_sum_28d_log1p,68,68,13,5.878468705004354,7.248497749094911,4.70343440095729
event,-9,session_duration_sum_28d_log1p,68,68,13,6.0250862252332915,7.265908979043854,4.8438332884319415
event,-8,session_duration_sum_28d_log1p,68,68,13,6.063202135867957,7.28339515830048,4.8815341910136505
event,-7,session_duration_sum_28d_log1p,68,68,13,6.08144779706007,7.293697720601438,4.902497568370436
event,-6,session_duration_sum_28d_log1p,68,68,13,6.088885449196262,7.2377523498731495,4.904645691788033
event,-5,session_duration_sum_28d_log1p,68,68,13,6.106633995688247,7.219313682366059,4.90787043759134
event,-4,session_duration_sum_28d_log1p,68,68,13,6.127309111133424,7.244941546337007,4.930787948624998
event,-3,session_duration_sum_28d_log1p,68,68,13,6.135651585368771,7.286290457062777,4.9479282527496915
event,-2,session_duration_sum_28d_log1p,68,68,13,6.28023447977086,7.279628133308776,5.112283226721304
event,-1,session_duration_sum_28d_log1p,68,68,13,6.360237025120108,7.307202314764738,5.162645064992464
event,0,session_duration_sum_28d_log1p,68,68,13,6.810404149822747,7.346655163176539,6.315119431204958
reporting_reference,-28,session_duration_sum_28d_log1p,68,68,13,6.181401185755058,7.433057862902238,4.960566931221303
reporting_reference,-27,session_duration_sum_28d_log1p,68,68,13,6.181203279749746,7.441902433144028,4.963363607953701
reporting_reference,-26,session_duration_sum_28d_log1p,68,68,13,6.179790486592472,7.4505088405922155,4.964044257319838
reporting_reference,-25,session_duration_sum_28d_log1p,68,68,13,6.179282706303526,7.450643914534201,4.961998134342673
reporting_reference,-24,session_duration_sum_28d_log1p,68,68,13,6.178814318931318,7.456387803089022,4.970655043704012
reporting_reference,-23,session_duration_sum_28d_log1p,68,68,13,6.172024896578243,7.415175109613295,4.976774922069006
reporting_reference,-22,session_duration_sum_28d_log1p,68,68,13,6.183480501732636,7.456454555176209,4.981486751315054
reporting_reference,-21,session_duration_sum_28d_log1p,68,68,13,6.252062440617609,7.479299637782834,5.072954297998939
reporting_reference,-20,session_duration_sum_28d_log1p,68,68,13,6.251759860623218,7.4707897203910285,5.080494996220062
reporting_reference,-19,session_duration_sum_28d_log1p,68,68,13,6.244072342883733,7.456437867989864,5.079286223162111
reporting_reference,-18,session_duration_sum_28d_log1p,68,68,13,6.244377784411595,7.400004846855552,5.085896994453804
reporting_reference,-17,session_duration_sum_28d_log1p,68,68,13,6.325265503771469,7.384610383176974,5.188962917656269
reporting_reference,-16,session_duration_sum_28d_log1p,68,68,13,6.32561288184537,7.415175109613295,5.196152224718097
reporting_reference,-15,session_duration_sum_28d_log1p,68,68,13,6.32556566853926,7.421177528595393,5.198393687257338
reporting_reference,-14,session_duration_sum_28d_log1p,68,68,13,6.3300738420649605,7.456454555176209,5.206668900610623
reporting_reference,-13,session_duration_sum_28d_log1p,68,68,13,6.3252939278204705,7.447645144333384,5.205269078145931
reporting_reference,-12,session_duration_sum_28d_log1p,68,68,13,6.317210607765624,7.436023470647221,5.203780213384202
reporting_reference,-11,session_duration_sum_28d_log1p,68,68,13,6.306602694859377,7.412155776766712,5.199330432634019
reporting_reference,-10,session_duration_sum_28d_log1p,68,68,13,6.3010358600956184,7.412119309842742,5.19271706816592
reporting_reference,-9,session_duration_sum_28d_log1p,68,68,13,6.30711779757492,7.436023470647221,5.198726771167438
reporting_reference,-8,session_duration_sum_28d_log1p,68,68,13,6.3110098940657124,7.427126438746987,5.208530836077629
reporting_reference,-7,session_duration_sum_28d_log1p,68,68,13,6.309624662046974,7.414522254604127,5.208938792395566
reporting_reference,-6,session_duration_sum_28d_log1p,68,68,13,6.3130548840432015,7.396478485309045,5.210210806093328
reporting_reference,-5,session_duration_sum_28d_log1p,68,68,13,6.317875716810783,7.36896543277363,5.207978233357554
reporting_reference,-4,session_duration_sum_28d_log1p,68,68,13,6.318167099280744,7.418176319104344,5.199400660868813
reporting_reference,-3,session_duration_sum_28d_log1p,68,68,13,6.319709655636752,7.3783837129967145,5.197535102454095
reporting_reference,-2,session_duration_sum_28d_log1p,68,68,13,6.314317553837028,7.403061091090091,5.182396548511014
reporting_reference,-1,session_duration_sum_28d_log1p,68,68,13,6.306829610915554,7.390798521735676,5.181790690146467
reporting_reference,0,session_duration_sum_28d_log1p,68,68,13,6.308955315596567,7.390798521735676,5.178084859760499
calendar_reference,-28,session_duration_sum_7d_log1p,68,68,13,5.173384774038291,5.929500718867068,4.574179809368255
calendar_reference,-27,session_duration_sum_7d_log1p,68,68,13,5.175677113606658,5.9557534675560335,4.5936142209369875
calendar_reference,-26,session_duration_sum_7d_log1p,68,68,13,5.196513805814434,6.066108090103747,4.60223597014147
calendar_reference,-25,session_duration_sum_7d_log1p,68,68,13,5.234241730096632,6.030613024089307,4.600504301628396
calendar_reference,-24,session_duration_sum_7d_log1p,68,68,13,5.285793980809972,6.154858094016418,4.653704822677975
calendar_reference,-23,session_duration_sum_7d_log1p,68,68,13,5.337354540136261,6.165362682061089,4.6987368695557015
calendar_reference,-22,session_duration_sum_7d_log1p,68,68,13,5.352122328946786,6.19644412779452,4.691207770677865
calendar_reference,-21,session_duration_sum_7d_log1p,68,68,13,5.279605441499769,6.175867270105761,4.631068064005609
calendar_reference,-20,session_duration_sum_7d_log1p,68,68,13,5.3409541738530315,6.144128068506533,4.673261578899887
calendar_reference,-19,session_duration_sum_7d_log1p,68,68,13,5.401070337811161,6.111467339502679,5.023343167212401
calendar_reference,-18,session_duration_sum_7d_log1p,68,68,13,5.390241976296117,6.077576482775297,5.057787763787147
calendar_reference,-17,session_duration_sum_7d_log1p,68,68,13,5.344840305550645,6.066108090103747,5.000693318507148
calendar_reference,-16,session_duration_sum_7d_log1p,68,68,13,5.2805418309984065,6.066108090103747,4.9353918743867995
calendar_reference,-15,session_duration_sum_7d_log1p,68,68,13,5.151305674856897,6.066108090103747,4.864544893619141
calendar_reference,-14,session_duration_sum_7d_log1p,68,68,13,5.140816893716867,6.066108090103747,4.884741469689817
calendar_reference,-13,session_duration_sum_7d_log1p,68,68,13,5.1262086077197235,5.981334493645967,4.875235425665084
calendar_reference,-12,session_duration_sum_7d_log1p,68,68,13,5.376845149076993,5.981334493645967,5.037523986671112
calendar_reference,-11,session_duration_sum_7d_log1p,68,68,13,5.358023446153174,5.9557534675560335,5.031080743603945
calendar_reference,-10,session_duration_sum_7d_log1p,68,68,13,5.351091311929823,5.968380401216635,5.013177468803098
calendar_reference,-9,session_duration_sum_7d_log1p,68,68,13,5.309589434177735,5.968707559985366,4.945444934067699
calendar_reference,-8,session_duration_sum_7d_log1p,68,68,13,5.2740619421015,5.993961427306569,4.98851087705612
calendar_reference,-7,session_duration_sum_7d_log1p,68,68,13,5.176539403297968,5.929500718867068,4.839272961269561
calendar_reference,-6,session_duration_sum_7d_log1p,68,68,13,5.272002309687699,6.018593214496234,4.925269801230872
calendar_reference,-5,session_duration_sum_7d_log1p,68,68,13,5.190063048472186,5.942799375126701,4.859319913560315
calendar_reference,-4,session_duration_sum_7d_log1p,68,68,13,5.185985358663969,5.993961427306569,4.862404604916791
calendar_reference,-3,session_duration_sum_7d_log1p,68,68,13,5.1826413524142305,5.916202062607435,4.887154401086651
calendar_reference,-2,session_duration_sum_7d_log1p,68,68,13,5.178997341684447,5.916202062607435,4.909955890348905
calendar_reference,-1,session_duration_sum_7d_log1p,68,68,13,5.190739374656907,5.902540010470158,4.902378687425083
calendar_reference,0,session_duration_sum_7d_log1p,68,68,13,5.2197906721168925,5.942799375126701,4.8888524935967235
event,-28,session_duration_sum_7d_log1p,68,68,13,3.8698907032923917,5.901792799296283,2.8214674742602095
event,-27,session_duration_sum_7d_log1p,68,68,13,3.851128798340068,5.802118375377063,2.779511758768223
event,-26,session_duration_sum_7d_log1p,68,68,13,3.931387484731807,5.739275693939446,2.8646296930891446
event,-25,session_duration_sum_7d_log1p,68,68,13,3.965070164697024,5.755617017654625,3.1331849077463554
event,-24,session_duration_sum_7d_log1p,68,68,13,4.039090605430997,5.739792912179234,3.2438523974275335
event,-23,session_duration_sum_7d_log1p,68,68,13,4.014704329182418,5.655838968252619,3.233654732939177
event,-22,session_duration_sum_7d_log1p,68,68,13,4.10364642569427,5.749570446399805,3.3224644949799944
event,-21,session_duration_sum_7d_log1p,68,68,13,4.2894650957214315,5.739275693939446,3.5034169672654634
event,-20,session_duration_sum_7d_log1p,68,68,13,4.3660748748150215,5.755617017654625,3.530922840943676
event,-19,session_duration_sum_7d_log1p,68,68,13,4.380373822254757,5.860380217808199,3.5429913982096406
event,-18,session_duration_sum_7d_log1p,68,68,13,4.356580832704796,5.874832090899373,3.4972220580168116
event,-17,session_duration_sum_7d_log1p,68,68,13,4.370672521902064,5.874832090899373,3.429471883947306
event,-16,session_duration_sum_7d_log1p,68,68,13,4.546167298310337,5.846334350374692,3.686443679021162
event,-15,session_duration_sum_7d_log1p,68,68,13,4.653501897340063,5.846334350374692,3.7604616078705573
event,-14,session_duration_sum_7d_log1p,68,68,13,4.670663459629128,5.846334350374692,3.7550767874126687
event,-13,session_duration_sum_7d_log1p,68,68,13,4.640161660217906,5.929500718867068,3.6817204888917896
event,-12,session_duration_sum_7d_log1p,68,68,13,4.665215262984573,5.874832090899373,3.7151051682703105
event,-11,session_duration_sum_7d_log1p,68,68,13,4.748161874489484,5.993961427306569,3.8146769999474346
event,-10,session_duration_sum_7d_log1p,68,68,13,4.8117003543836665,5.942799375126701,3.8344306132395953
event,-9,session_duration_sum_7d_log1p,68,68,13,5.018658173905401,6.005670196833874,3.989743094534554
event,-8,session_duration_sum_7d_log1p,68,68,13,4.916366497226157,5.980696294811468,3.9272466043635297
event,-7,session_duration_sum_7d_log1p,68,68,13,4.921829725155305,6.054370461893065,3.933370469374693
event,-6,session_duration_sum_7d_log1p,68,68,13,4.9096614278896515,6.066108090103747,3.912056550097304
event,-5,session_duration_sum_7d_log1p,68,68,13,4.991596213099752,6.042350652299991,3.9543959406743285
event,-4,session_duration_sum_7d_log1p,68,68,13,4.985849113110034,5.993961427306569,3.9495580951023546
event,-3,session_duration_sum_7d_log1p,68,68,13,4.827164685833697,6.018593214496234,3.939974726776709
event,-2,session_duration_sum_7d_log1p,68,68,13,4.938551652863442,6.018297130494475,4.072192201970106
event,-1,session_duration_sum_7d_log1p,68,68,13,5.0109234767333275,6.100256107474762,4.08398776664929
event,0,session_duration_sum_7d_log1p,68,68,13,5.559998720185262,6.089044875446846,5.277520445292783
reporting_reference,-28,session_duration_sum_7d_log1p,68,68,13,4.929821623552755,5.902540010470158,4.0468956585879345
reporting_reference,-27,session_duration_sum_7d_log1p,68,68,13,4.9423863835852115,5.9424548112964,4.063988995088088
reporting_reference,-26,session_duration_sum_7d_log1p,68,68,13,4.961771058404914,6.030034758705158,4.067204026905182
reporting_reference,-25,session_duration_sum_7d_log1p,68,68,13,4.921044094412617,6.089044875446846,3.9742004544077507
reporting_reference,-24,session_duration_sum_7d_log1p,68,68,13,4.952801352079171,6.122432691249664,3.9963885066918077
reporting_reference,-23,session_duration_sum_7d_log1p,68,68,13,4.975312934001613,6.07705008659253,4.021630907043957
reporting_reference,-22,session_duration_sum_7d_log1p,68,68,13,4.983965657555312,6.133398042996649,4.024382117679156
reporting_reference,-21,session_duration_sum_7d_log1p,68,68,13,5.054601130406648,6.133398042996649,4.115368929670254
reporting_reference,-20,session_duration_sum_7d_log1p,68,68,13,5.0505543144501885,6.042632833682381,4.127758185793856
reporting_reference,-19,session_duration_sum_7d_log1p,68,68,13,5.040037384404144,6.036659046971822,4.135026870010317
reporting_reference,-18,session_duration_sum_7d_log1p,68,68,13,5.034845551907093,5.9424548112964,4.1224038652993045
reporting_reference,-17,session_duration_sum_7d_log1p,68,68,13,5.1273299653155515,5.929500718867068,4.2159427238150835
reporting_reference,-16,session_duration_sum_7d_log1p,68,68,13,5.161073022447678,6.006277320901402,4.252522678099273
reporting_reference,-15,session_duration_sum_7d_log1p,68,68,13,5.0922313324399555,6.066108090103747,4.2264057896046845
reporting_reference,-14,session_duration_sum_7d_log1p,68,68,13,5.152815411513088,6.066108090103747,4.264317414362219
reporting_reference,-13,session_duration_sum_7d_log1p,68,68,13,5.140363546274161,5.962272464725098,4.22709924841411
reporting_reference,-12,session_duration_sum_7d_log1p,68,68,13,5.152830049953601,5.968707559985366,4.227958169657413
reporting_reference,-11,session_duration_sum_7d_log1p,68,68,13,5.058270339731679,5.942799375126701,4.212479467995309
reporting_reference,-10,session_duration_sum_7d_log1p,68,68,13,4.9454080946105945,5.942799375126701,4.080827376722784
reporting_reference,-9,session_duration_sum_7d_log1p,68,68,13,5.023495482185085,5.902540010470158,4.102795071339364
reporting_reference,-8,session_duration_sum_7d_log1p,68,68,13,5.010990973978078,5.942799375126701,4.102225984277771
reporting_reference,-7,session_duration_sum_7d_log1p,68,68,13,4.919123818774998,5.929500718867068,3.991282610780981
reporting_reference,-6,session_duration_sum_7d_log1p,68,68,13,4.884580682379372,5.942799375126701,4.050384151543962
reporting_reference,-5,session_duration_sum_7d_log1p,68,68,13,4.884136288459074,5.981334493645967,3.9894875141791895
reporting_reference,-4,session_duration_sum_7d_log1p,68,68,13,4.987006002339302,5.993961427306569,4.033263904390327
reporting_reference,-3,session_duration_sum_7d_log1p,68,68,13,4.990378344271701,5.9557534675560335,4.046711930794289
reporting_reference,-2,session_duration_sum_7d_log1p,68,68,13,4.952258625078368,5.8888779583328805,4.001708340892521
reporting_reference,-1,session_duration_sum_7d_log1p,68,68,13,4.819668398405651,5.860380217808199,3.901984041539843
reporting_reference,0,session_duration_sum_7d_log1p,68,68,13,4.772418460824605,5.902540010470158,3.8462086921098693
calendar_reference,-28,session_recorded,68,68,13,0.6617647058823529,1.0,0.6448412698412699
calendar_reference,-27,session_recorded,68,68,13,0.6764705882352942,1.0,0.5496031746031746
calendar_reference,-26,session_recorded,68,68,13,0.5735294117647058,1.0,0.3595848595848596
calendar_reference,-25,session_recorded,68,68,13,0.6617647058823529,1.0,0.5186202686202687
