index_type,relative_day,feature,observed_count,anchor_count,player_count,event_weighted_mean,median,player_equal_mean
reporting_reference,-13,wellness_report_present,68,68,13,0.6176470588235294,1.0,0.5731074481074481
reporting_reference,-12,wellness_report_present,68,68,13,0.6029411764705882,1.0,0.5122100122100123
reporting_reference,-11,wellness_report_present,68,68,13,0.6029411764705882,1.0,0.5589133089133089
reporting_reference,-10,wellness_report_present,68,68,13,0.6323529411764706,1.0,0.5296092796092796
reporting_reference,-9,wellness_report_present,68,68,13,0.6323529411764706,1.0,0.5592185592185592
reporting_reference,-8,wellness_report_present,68,68,13,0.5588235294117647,1.0,0.431013431013431
reporting_reference,-7,wellness_report_present,68,68,13,0.6764705882352942,1.0,0.5958485958485958
reporting_reference,-6,wellness_report_present,68,68,13,0.6764705882352942,1.0,0.5550976800976801
reporting_reference,-5,wellness_report_present,68,68,13,0.6911764705882353,1.0,0.5427350427350427
reporting_reference,-4,wellness_report_present,68,68,13,0.6470588235294118,1.0,0.49648962148962145
reporting_reference,-3,wellness_report_present,68,68,13,0.6617647058823529,1.0,0.5253357753357754
reporting_reference,-2,wellness_report_present,68,68,13,0.6764705882352942,1.0,0.5413614163614164
reporting_reference,-1,wellness_report_present,68,68,13,0.6764705882352942,1.0,0.5349511599511599
reporting_reference,0,wellness_report_present,68,68,13,0.6911764705882353,1.0,0.5743284493284493
