event_id,player_id,team_id,reference_type,feature,window_days,event_observed_days,reference_observed_days,event_mean,reference_mean,difference
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-03-21,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,3,3,3,0.0,0.0,0.0
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-05-11,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,3,3,3,1.7839527111586888,2.1491019541804044,-0.3651492430217156
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-05-19,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,3,3,3,0.0,1.9979871424355231,-1.9979871424355231
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-05-24,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,3,3,3,0.0,3.977367598677289,-3.977367598677289
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-06-09,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,3,3,3,2.184169295678197,0.0,2.184169295678197
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-06-10,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,3,3,3,2.3552044545325725,1.953595407821955,0.4016090467106175
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-06-13,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,3,3,3,5.471741842342502,0.0,5.471741842342502
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-06-22,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,3,3,3,0.0,0.0,0.0
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-07-28,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,3,3,3,2.065481375931507,4.07283336792938,-2.0073519919978735
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-08-08,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,3,3,3,2.058622423368587,0.0,2.058622423368587
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2021-02-22,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,3,3,3,2.1491019541804044,0.0,2.1491019541804044
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2021-02-23,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,3,3,3,4.438426757170502,0.0,4.438426757170502
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2021-09-11,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,3,3,3,3.8424765890576786,0.0,3.8424765890576786
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2021-11-03,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,3,3,3,4.319470159696019,0.0,4.319470159696019
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-03-21,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,0.0,6.345876673837396,-6.345876673837396
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-04-07,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,5.778502952355113,3.8936625010053754,1.8848404513497372
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-04-10,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,5.811930071704353,3.9386653416524706,1.8732647300518823
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-04-14,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,2.184169295678197,3.8936625010053754,-1.7094932053271785
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-04-21,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,4.259008922687969,3.8936625010053754,0.3653464216825939
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-04-27,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,6.263855382117481,1.8794515564445817,4.3844038256729
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-05-01,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,3.9776962304129246,6.251044999284253,-2.2733487688713283
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-05-05,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,4.460760011178759,6.141842596010638,-1.681082584831879
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-05-15,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,6.477484560277888,6.251044999284253,0.22643956099363471
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-05-31,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,4.086460386000358,6.343440057249299,-2.256979671248941
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-06-05,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,6.342887573492662,6.520080794076909,-0.1771932205842468
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-06-12,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,6.391076483472168,6.520080794076909,-0.12900431060474116
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-06-17,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,6.088557613938342,6.407655981113791,-0.3190983671754495
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-06-22,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,3.8653294076939186,6.234222411609797,-2.368893003915878
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-06-28,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,5.767975266025025,6.352757997600738,-0.5847827315757126
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-07-01,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,6.084636973870037,4.3717198305386065,1.7129171433314303
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-07-13,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,4.170008459977115,4.2213461618155055,-0.05133770183839026
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-07-17,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,6.104088117582757,4.1632878022136675,1.9408003153690894
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-07-30,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,6.566679691313825,4.0284406953758,2.5382389959380243
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-08-14,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,6.254311035897475,6.173375486874595,0.0809355490228798
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-08-16,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,5.914678622752634,2.1099069685075653,3.8047716542450685
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-08-30,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,5.914541869701772,2.1099069685075653,3.8046349011942064
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-09-25,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,6.11028531098876,4.360646406800966,1.749638904187794
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-11-08,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,3,3,3,5.9888304742499825,5.965990940372404,0.022839533877578866
TeamA-560cb066-a8ae-412f-b09f-0d2a6aa0cf05|2020-04-29,TeamA-560cb066-a8ae-412f-b09f-0d2a6aa0cf05,TeamA,calendar_reference,daily_load_log1p,3,3,3,1.9629593194442936,4.1632878022136675,-2.2003284827693737
TeamA-560cb066-a8ae-412f-b09f-0d2a6aa0cf05|2020-05-11,TeamA-560cb066-a8ae-412f-b09f-0d2a6aa0cf05,TeamA,calendar_reference,daily_load_log1p,3,3,3,0.0,2.058622423368587,-2.058622423368587
TeamA-560cb066-a8ae-412f-b09f-0d2a6aa0cf05|2020-10-16,TeamA-560cb066-a8ae-412f-b09f-0d2a6aa0cf05,TeamA,calendar_reference,daily_load_log1p,3,3,3,6.484937655554418,1.6724266122716414,4.812511043282777
TeamA-5a5b135d-d146-4b4c-b3da-efcd4d203f95|2020-06-26,TeamA-5a5b135d-d146-4b4c-b3da-efcd4d203f95,TeamA,calendar_reference,daily_load_log1p,3,3,3,5.857409836227999,6.194122001514922,-0.33671216528692227
TeamA-5a5b135d-d146-4b4c-b3da-efcd4d203f95|2020-08-08,TeamA-5a5b135d-d146-4b4c-b3da-efcd4d203f95,TeamA,calendar_reference,daily_load_log1p,3,3,3,5.879746279876373,6.212290140343282,-0.33254386046690954
TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93|2020-03-20,TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,TeamA,calendar_reference,daily_load_log1p,3,3,3,0.0,6.52689297878433,-6.52689297878433
TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93|2020-03-30,TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,TeamA,calendar_reference,daily_load_log1p,3,3,3,0.0,0.0,0.0
TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93|2020-04-11,TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,TeamA,calendar_reference,daily_load_log1p,3,3,3,0.0,0.0,0.0
TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93|2020-04-29,TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,TeamA,calendar_reference,daily_load_log1p,3,3,3,1.9238137077100053,4.298203908360809,-2.3743902006508035
TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93|2020-05-03,TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,TeamA,calendar_reference,daily_load_log1p,3,3,3,0.0,5.767889717156306,-5.767889717156306
TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93|2020-05-14,TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,TeamA,calendar_reference,daily_load_log1p,3,3,3,6.350973345547445,5.968364941534341,0.38260840401310325
TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93|2020-06-08,TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,TeamA,calendar_reference,daily_load_log1p,3,3,3,4.450093704712484,3.3318854800025015,1.1182082247099823
TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93|2020-06-22,TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,TeamA,calendar_reference,daily_load_log1p,3,3,3,3.747043288316069,3.3318854800025015,0.4151578083135674
TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93|2021-09-16,TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,TeamA,calendar_reference,daily_load_log1p,3,3,3,6.360359094807222,6.938056401241725,-0.5776973064345023
TeamA-74afe68c-f348-414c-9754-6d6f9df12587|2020-03-22,TeamA-74afe68c-f348-414c-9754-6d6f9df12587,TeamA,calendar_reference,daily_load_log1p,3,3,3,4.63878995277843,0.0,4.63878995277843
TeamA-74afe68c-f348-414c-9754-6d6f9df12587|2021-03-25,TeamA-74afe68c-f348-414c-9754-6d6f9df12587,TeamA,calendar_reference,daily_load_log1p,3,3,3,0.0,6.526830819016456,-6.526830819016456
TeamA-74afe68c-f348-414c-9754-6d6f9df12587|2021-09-16,TeamA-74afe68c-f348-414c-9754-6d6f9df12587,TeamA,calendar_reference,daily_load_log1p,3,3,3,5.785934794154654,6.424248538024193,-0.6383137438695385
TeamA-82a0cc6a-a398-4c89-b5fb-34bc4b53dbea|2020-09-05,TeamA-82a0cc6a-a398-4c89-b5fb-34bc4b53dbea,TeamA,calendar_reference,daily_load_log1p,3,3,3,5.965180844002919,1.902370088249625,4.062810755753294
TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4|2020-03-20,TeamA-affd6f1d-b364-4700-98bf-8f20896e5ac4,TeamA,calendar_reference,daily_load_log1p,3,3,3,0.0,5.989745701193574,-5.989745701193574
TeamA-b58af410-da77-479e-b93c-e03617b9f36d|2020-03-20,TeamA-b58af410-da77-479e-b93c-e03617b9f36d,TeamA,calendar_reference,daily_load_log1p,3,3,3,0.0,6.075056829790199,-6.075056829790199
TeamA-bcc03f81-2733-45d3-abf1-f7a709c63e68|2020-03-20,TeamA-bcc03f81-2733-45d3-abf1-f7a709c63e68,TeamA,calendar_reference,daily_load_log1p,3,3,3,0.0,6.201225416197481,-6.201225416197481
TeamA-bcc03f81-2733-45d3-abf1-f7a709c63e68|2020-03-29,TeamA-bcc03f81-2733-45d3-abf1-f7a709c63e68,TeamA,calendar_reference,daily_load_log1p,3,3,3,6.385079900625489,6.158828088817517,0.22625181180797238
TeamA-bcc03f81-2733-45d3-abf1-f7a709c63e68|2020-04-10,TeamA-bcc03f81-2733-45d3-abf1-f7a709c63e68,TeamA,calendar_reference,daily_load_log1p,3,3,3,6.2838186571717545,5.924197152337106,0.3596215048346485
TeamA-bcc03f81-2733-45d3-abf1-f7a709c63e68|2020-04-15,TeamA-bcc03f81-2733-45d3-abf1-f7a709c63e68,TeamA,calendar_reference,daily_load_log1p,3,3,3,6.049446010988821,4.05147204243003,1.9979739685587914
TeamA-c4ccf1a6-48c3-4a17-8d6c-eedd12e8680e|2020-05-18,TeamA-c4ccf1a6-48c3-4a17-8d6c-eedd12e8680e,TeamA,calendar_reference,daily_load_log1p,3,3,3,3.7827661442104437,5.9847713430361615,-2.202005198825718
TeamA-c4ccf1a6-48c3-4a17-8d6c-eedd12e8680e|2020-05-23,TeamA-c4ccf1a6-48c3-4a17-8d6c-eedd12e8680e,TeamA,calendar_reference,daily_load_log1p,3,3,3,0.0,5.710658122156945,-5.710658122156945
TeamA-c4ccf1a6-48c3-4a17-8d6c-eedd12e8680e|2021-01-14,TeamA-c4ccf1a6-48c3-4a17-8d6c-eedd12e8680e,TeamA,calendar_reference,daily_load_log1p,3,3,3,4.060765745726454,0.0,4.060765745726454
TeamA-c4ccf1a6-48c3-4a17-8d6c-eedd12e8680e|2021-01-27,TeamA-c4ccf1a6-48c3-4a17-8d6c-eedd12e8680e,TeamA,calendar_reference,daily_load_log1p,3,3,3,3.73063573274651,0.0,3.73063573274651
TeamB-4405bb1f-56f7-48ba-bfa8-e795e4006952|2020-02-07,TeamB-4405bb1f-56f7-48ba-bfa8-e795e4006952,TeamB,calendar_reference,daily_load_log1p,3,3,3,4.480544258591955,5.975203456179006,-1.4946591975870511
TeamB-7ab47f4e-6eca-4793-880f-6a0dad3459c3|2021-10-05,TeamB-7ab47f4e-6eca-4793-880f-6a0dad3459c3,TeamB,calendar_reference,daily_load_log1p,3,3,3,0.0,0.0,0.0
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-03-21,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,7,7,7,0.0,0.0,0.0
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-05-11,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,7,7,7,0.7645511619251524,3.510836112338229,-2.7462849504130764
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-05-19,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,7,7,7,0.0,4.3671163162391675,-4.3671163162391675
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-05-24,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,7,7,7,0.9400913053264214,3.510836112338229,-2.5707448070118075
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-06-09,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,7,7,7,4.297586222406469,0.8003026886971002,3.497283533709369
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-06-10,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,7,7,7,4.37088700477263,1.637557863477938,2.733329141294692
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-06-13,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,7,7,7,4.290478111094259,0.8372551747808379,3.4532229363134217
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-06-22,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,7,7,7,0.0,0.8372551747808379,-0.8372551747808379
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-07-28,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,7,7,7,0.8852063039706458,2.825585895222386,-1.94037959125174
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2020-08-08,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,7,7,7,2.5700550155884447,2.777297416294721,-0.2072424007062761
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2021-02-22,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,7,7,7,3.5875826972275386,0.0,3.5875826972275386
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2021-02-23,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,7,7,7,3.66447605486291,0.0,3.66447605486291
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2021-09-11,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,7,7,7,3.3662891468802836,2.777297416294721,0.5889917305855628
TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a|2021-11-03,TeamA-3e5f6e2b-46b7-4890-84a9-3bbb2649af5a,TeamA,calendar_reference,daily_load_log1p,7,7,7,2.7242682597986767,0.0,2.7242682597986767
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-03-21,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,0.0,5.379247376169705,-5.379247376169705
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-04-07,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,6.0530598199790795,3.356711932567648,2.6963478874114313
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-04-10,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,5.808596718644468,4.3771143540116455,1.4314823646328225
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-04-14,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,4.0713082298092145,3.356711932567648,0.7145962972415663
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-04-21,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,5.329107756179183,3.356711932567648,1.9723958236115346
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-04-27,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,5.415752739031275,3.375745423485274,2.0400073155460006
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-05-01,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,5.351320928223452,6.2609073084925715,-0.9095863802691193
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-05-05,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,4.472761450297375,6.294493857471903,-1.8217324071745287
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-05-15,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,5.455488137305328,6.2609073084925715,-0.8054191711872436
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-05-31,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,5.293598060666361,6.375591106620397,-1.081993045954036
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-06-05,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,5.320833608466393,6.466697679111828,-1.1458640706454348
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-06-12,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,5.48825022154754,6.466697679111828,-0.9784474575642879
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-06-17,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,6.1948547310247415,6.471923290599945,-0.2770685595752038
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-06-22,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,5.158051271549809,6.466697679111828,-1.3086464075620192
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-06-28,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,5.363956344785377,6.466697679111828,-1.102741334326451
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-07-01,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,6.019782265281448,4.581802465129831,1.4379798001516164
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-07-13,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,5.345931492883225,4.434682835774343,0.9112486571088825
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-07-17,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,5.36355993250501,5.310080482315317,0.05347945018969291
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-07-30,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,4.543677753317937,5.274253847291874,-0.7305760939739372
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-08-14,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,5.402094099023472,4.36527966155648,1.036814437466992
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-08-16,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,5.297529614619467,4.30241234506882,0.9951172695506472
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-08-30,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,5.348577427396954,4.30241234506882,1.0461650823281339
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-09-25,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,4.312229083391245,5.260035148531746,-0.9478060651405009
TeamA-4051bba7-1170-4c43-b912-8c38815a7625|2020-11-08,TeamA-4051bba7-1170-4c43-b912-8c38815a7625,TeamA,calendar_reference,daily_load_log1p,7,7,7,6.242697348243559,6.162456316835208,0.08024103140835148
TeamA-560cb066-a8ae-412f-b09f-0d2a6aa0cf05|2020-04-29,TeamA-560cb066-a8ae-412f-b09f-0d2a6aa0cf05,TeamA,calendar_reference,daily_load_log1p,7,7,7,1.7143350425479371,1.7842662009487145,-0.06993115840077735
TeamA-560cb066-a8ae-412f-b09f-0d2a6aa0cf05|2020-05-11,TeamA-560cb066-a8ae-412f-b09f-0d2a6aa0cf05,TeamA,calendar_reference,daily_load_log1p,7,7,7,0.9210436946487447,2.6855772003932477,-1.7645335057445029
TeamA-560cb066-a8ae-412f-b09f-0d2a6aa0cf05|2020-10-16,TeamA-560cb066-a8ae-412f-b09f-0d2a6aa0cf05,TeamA,calendar_reference,daily_load_log1p,7,7,7,4.618410197542098,1.5990210152743836,3.0193891822677146
TeamA-5a5b135d-d146-4b4c-b3da-efcd4d203f95|2020-06-26,TeamA-5a5b135d-d146-4b4c-b3da-efcd4d203f95,TeamA,calendar_reference,daily_load_log1p,7,7,7,4.962774908270396,4.955628975928333,0.00714593234206351
TeamA-5a5b135d-d146-4b4c-b3da-efcd4d203f95|2020-08-08,TeamA-5a5b135d-d146-4b4c-b3da-efcd4d203f95,TeamA,calendar_reference,daily_load_log1p,7,7,7,5.454840225890511,5.327829582124812,0.12701064376569882
TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93|2020-03-20,TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,TeamA,calendar_reference,daily_load_log1p,7,7,7,0.0,3.778379049331898,-3.778379049331898
TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93|2020-03-30,TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,TeamA,calendar_reference,daily_load_log1p,7,7,7,1.6207807048689458,3.494613941188489,-1.8738332363195433
TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93|2020-04-11,TeamA-5cd7a61b-88b2-46d2-94f8-5a0d4f682d93,TeamA,calendar_reference,daily_load_log1p,7,7,7,1.4018671974873809,2.7532521215055374,-1.3513849240181566
